setpoint,speed,throttle
1,200.712233779,0.37523131419
1,200.877268557,0.374493045053
1,201.04036069,0.373668448562
1,201.255759519,0.372541635221
1,201.468974974,0.371381513903
1,201.627239685,0.370661387607
1,201.783652174,0.369853402907
1,201.990196345,0.368698239295
1,202.143808448,0.367989216601
1,202.295579182,0.367195973328
1,202.495972028,0.366060738214
1,202.644997656,0.365369254045
1,202.792219562,0.364593952374
1,202.986602412,0.363541988808
1,203.17896265,0.362451351676
1,203.32170431,0.361785619443
1,203.462720555,0.36102263553
1,203.648890442,0.359946061134
1,203.787316176,0.359281866313
1,203.924033989,0.358539648894
1,204.104500912,0.357535429105
1,204.283050479,0.356505636537
1,204.415522306,0.355862861461
1,204.5463655,0.355123865014
1,204.719039856,0.354114847944
1,204.847412565,0.353472025988
1,204.974183552,0.352763705393
1,205.141468182,0.351758655645
1,205.265831592,0.351131242602
1,205.388606301,0.350431465981
1,205.5506003,0.349494881989
1,205.710821176,0.348540067407
1,205.829663861,0.34792993467
1,205.947000124,0.347244620975
1,206.101791837,0.346299044505
1,206.216847243,0.345698145716
1,206.330412901,0.345025435005
1,206.480209504,0.344100909327
1,206.591545295,0.343508312369
1,206.701425428,0.342852526075
1,206.846345251,0.341971662324
1,206.989623211,0.341091800826
1,207.095864796,0.340508284413
1,207.200719667,0.339872083706
1,207.338980306,0.338993455053
1,207.441731907,0.338424160481
1,207.543105378,0.337796421991
1,207.676760344,0.336956160306
1,207.808864029,0.336122124447
1,207.906796264,0.335562984942
1,208.003420349,0.334950285674
1,208.130779843,0.334121119352
1,208.225412109,0.333574840801
1,208.318749771,0.332970670201
1,208.441761732,0.332171960804
1,208.563309365,0.331377982733
1,208.653394118,0.330844749919
1,208.742242729,0.330256054755
1,208.859312866,0.329471075574
1,208.946281453,0.328945629554
1,209.032030336,0.328370332662
1,209.144999559,0.327600616075
1,209.228916511,0.32708377748
1,209.311640114,0.326518777574
1,209.420604322,0.325770648304
1,209.528224883,0.325032898634
1,209.607953717,0.324531535829
1,209.68654532,0.323978649574
1,209.790044447,0.323252923033
1,209.866911477,0.322753297996
1,209.942657986,0.322212633825
1,210.042382089,0.321498906354
1,210.140842298,0.32080299074
1,210.213765511,0.320318213116
1,210.285621155,0.319791243979
1,210.380203422,0.319104094554
1,210.450436095,0.318623942257
1,210.519615388,0.318105060914
1,210.610647233,0.317428826187
1,210.678232323,0.316949264871
1,210.76679597,0.316278723834
1,210.854242493,0.315631227318
1,210.918983289,0.315165492082
1,210.982736491,0.314668269624
1,211.066588207,0.31401443586
1,211.149316175,0.313385306544
1,211.210547795,0.312936225875
1,211.270829112,0.312447806105
1,211.350094977,0.311826540764
1,211.408924646,0.311382849855
1,211.466817786,0.310905955035
1,211.542924895,0.310282418693
1,211.617977944,0.309688544953
1,211.673509902,0.309253122639
1,211.728150772,0.308788091511
1,211.799952352,0.30820096284
1,211.853232057,0.30777203582
1,211.905633683,0.307315247458
1,211.974472579,0.306741295052
1,212.025548002,0.306319193604
1,212.075768692,0.30587045883
1,212.141722969,0.305284533032
1,212.206713323,0.304734411518
1,212.254767748,0.304324011398
1,212.302010349,0.303884612463
1,212.364028512,0.303341195542
1,212.410027728,0.302936772972
1,212.45522828,0.302506771614
1,212.514547916,0.301944702048
1,212.572962997,0.301422811207
1,212.616131359,0.301027679247
1,212.658538664,0.300608218277
1,212.714166138,0.30009525901
1,212.755414744,0.299705784395
1,212.795918515,0.299289402185
1,212.849021258,0.298753989827
1,212.901274866,0.298261834894
1,212.939871419,0.297879065656
1,212.977758398,0.297477890818
1,213.0274065,0.296991673875
1,213.064208844,0.296612802939
1,213.100311836,0.296216417169
1,213.14759398,0.295706781184
1,213.194092105,0.295240599868
1,213.228418055,0.294871417456
1,213.262081254,0.29448219814
1,213.306138227,0.294023768024
1,213.338779253,0.293653571755
1,213.381315428,0.293154872689
1,213.423120414,0.292706314105
1,213.453949805,0.292349782495
1,213.484150474,0.291977481478
1,213.523639163,0.291539307088
1,213.552887066,0.291183692964
1,213.581521459,0.290818519456
1,213.618932652,0.290342110701
1,213.655650186,0.289921024928
1,213.682708015,0.289579336091
1,213.709187846,0.289221830084
1,213.743764412,0.288804381515
1,213.769358547,0.288465251096
1,213.794381254,0.288113612573
1,213.827027711,0.28770526173
1,213.851187309,0.28736828971
1,213.874790253,0.287016090013
1,213.905545519,0.286618011484
1,213.928293087,0.286286783433
1,213.95050326,0.285945923985
1,213.97942947,0.285557912633
1,214.000825319,0.28523418187
1,214.021704195,0.284899408541
1,214.048878591,0.284517062926
1,214.068970839,0.284191193231
1,214.088551688,0.283854723405
1,214.113985917,0.283482494812
1,214.13277784,0.283164922775
1,214.151080039,0.282840315353
1,214.174844368,0.282477263881
1,214.192404405,0.28216703964
1,214.209493651,0.281844958654
1,214.231658336,0.281489217191
1,214.248026147,0.281183264694
1,214.263936901,0.280859833814
1,214.284535425,0.280467789354
1,214.304620908,0.280125480282
1,214.319354824,0.279822513079
1,214.333653656,0.279514921143
1,214.352132193,0.279177802227
1,214.36576521,0.278875356195
1,214.378970899,0.278603605941
1,214.391828988,0.27830697491
1,214.408468197,0.277924095943
1,214.424647334,0.277544581833
1,214.440233244,0.277220066655
1,214.451618497,0.276935484913
1,214.462608473,0.276639677638
1,214.47672769,0.276327185923
1,214.487121942,0.276040314919
1,214.497137332,0.275751458936
1,214.509962095,0.275385907737
1,214.522362604,0.275080114861
1,214.53138788,0.274798235646
1,214.540047564,0.274515463799
1,214.551082898,0.27421569498
1,214.559188187,0.273940491316
1,214.566941949,0.273658610663
1,214.576783545,0.273364712366
1,214.583998141,0.27309297885
1,214.590872386,0.272815049742
1,214.599553606,0.27246845324
1,214.607853048,0.272186692665
1,214.613841367,0.271916756975
1,214.61950891,0.271647635651
1,214.626596773,0.271368167539
1,214.631770921,0.27110098567
1,214.636628987,0.270835643406
1,214.642647972,0.270505399739
1,214.648328236,0.270230216166
1,214.652374856,0.269971152368
1,214.656117966,0.269707627792
1,214.660669337,0.269441333355
1,214.663956731,0.269185335047
1,214.666956446,0.268928876592
1,214.670533189,0.268606874135
1,214.673795873,0.26834407366
1,214.676047228,0.268092485313
1,214.678018581,0.267837358093
1,214.680233558,0.267583542273
1,214.681786977,0.2673347787
1,214.683076591,0.267082924639
1,214.684392699,0.266823060042
1,214.685269946,0.26657708971
1,214.686020595,0.266269132693
1,214.686492243,0.265962450125
1,214.686585534,0.265720188692
